path_uid,from_node,to_node,path_id,step_index,edge_id,from_node_on_edge,to_node_on_edge,offset_start,offset_end,travel_time,capacity,edge_type,lockable
P8__P1__path_2,P8,P1,path_2,2,e15,P7,P4,6.0,8.0,2.0,2,normal,0
P8__P1__path_2,P8,P1,path_2,3,e10,P4,P1,8.0,10.0,2.0,1,narrow,0
P8__P1__path_3,P8,P1,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P1__path_3,P8,P1,path_3,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P8__P1__path_3,P8,P1,path_3,2,e08,P2,P1,4.0,6.0,2.0,2,normal,0
P8__P2__path_1,P8,P2,path_1,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P2__path_1,P8,P2,path_1,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P8__P2__path_2,P8,P2,path_2,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__P2__path_2,P8,P2,path_2,1,e15,P7,P4,2.0,4.0,2.0,2,normal,0
P8__P2__path_2,P8,P2,path_2,2,e10,P4,P1,4.0,6.0,2.0,1,narrow,0
P8__P2__path_2,P8,P2,path_2,3,e08,P1,P2,6.0,8.0,2.0,2,normal,0
P8__P2__path_3,P8,P2,path_3,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__P2__path_3,P8,P2,path_3,1,e17,P9,P6,2.0,4.0,2.0,2,normal,0
P8__P2__path_3,P8,P2,path_3,2,e12,P6,P3,4.0,6.0,2.0,1,narrow,0
P8__P2__path_3,P8,P2,path_3,3,e09,P3,P2,6.0,8.0,2.0,2,normal,0
P8__P3__path_1,P8,P3,path_1,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__P3__path_1,P8,P3,path_1,1,e17,P9,P6,2.0,4.0,2.0,2,normal,0
P8__P3__path_1,P8,P3,path_1,2,e12,P6,P3,4.0,6.0,2.0,1,narrow,0
P8__P3__path_2,P8,P3,path_2,0,e22,P8,SORT2,0.0,3.0,3.0,2,normal,0
P8__P3__path_2,P8,P3,path_2,1,e23,SORT2,P9,3.0,6.0,3.0,2,normal,0
P8__P3__path_2,P8,P3,path_2,2,e17,P9,P6,6.0,8.0,2.0,2,normal,0
P8__P3__path_2,P8,P3,path_2,3,e12,P6,P3,8.0,10.0,2.0,1,narrow,0
P8__P3__path_3,P8,P3,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P3__path_3,P8,P3,path_3,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P8__P3__path_3,P8,P3,path_3,2,e09,P2,P3,4.0,6.0,2.0,2,normal,0
P8__P4__path_1,P8,P4,path_1,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__P4__path_1,P8,P4,path_1,1,e15,P7,P4,2.0,4.0,2.0,2,normal,0
P8__P4__path_2,P8,P4,path_2,0,e21,P8,SORT1,0.0,3.0,3.0,2,normal,0
P8__P4__path_2,P8,P4,path_2,1,e20,SORT1,P7,3.0,6.0,3.0,2,normal,0
P8__P4__path_2,P8,P4,path_2,2,e15,P7,P4,6.0,8.0,2.0,2,normal,0
P8__P4__path_3,P8,P4,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P4__path_3,P8,P4,path_3,1,e13,P5,P4,2.0,4.0,2.0,1,narrow,0
P8__P5__path_1,P8,P5,path_1,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P5__path_2,P8,P5,path_2,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__P5__path_2,P8,P5,path_2,1,e15,P7,P4,2.0,4.0,2.0,2,normal,0
P8__P5__path_2,P8,P5,path_2,2,e13,P4,P5,4.0,6.0,2.0,1,narrow,0
P8__P5__path_3,P8,P5,path_3,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__P5__path_3,P8,P5,path_3,1,e17,P9,P6,2.0,4.0,2.0,2,normal,0
P8__P5__path_3,P8,P5,path_3,2,e14,P6,P5,4.0,6.0,2.0,1,narrow,0
P8__P6__path_1,P8,P6,path_1,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__P6__path_1,P8,P6,path_1,1,e17,P9,P6,2.0,4.0,2.0,2,normal,0
P8__P6__path_2,P8,P6,path_2,0,e22,P8,SORT2,0.0,3.0,3.0,2,normal,0
P8__P6__path_2,P8,P6,path_2,1,e23,SORT2,P9,3.0,6.0,3.0,2,normal,0
P8__P6__path_2,P8,P6,path_2,2,e17,P9,P6,6.0,8.0,2.0,2,normal,0
P8__P6__path_3,P8,P6,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P6__path_3,P8,P6,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P8__P7__path_1,P8,P7,path_1,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__P7__path_2,P8,P7,path_2,0,e21,P8,SORT1,0.0,3.0,3.0,2,normal,0
P8__P7__path_2,P8,P7,path_2,1,e20,SORT1,P7,3.0,6.0,3.0,2,normal,0
P8__P7__path_3,P8,P7,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P7__path_3,P8,P7,path_3,1,e13,P5,P4,2.0,4.0,2.0,1,narrow,0
P8__P7__path_3,P8,P7,path_3,2,e15,P4,P7,4.0,6.0,2.0,2,normal,0
P8__P9__path_1,P8,P9,path_1,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__P9__path_2,P8,P9,path_2,0,e22,P8,SORT2,0.0,3.0,3.0,2,normal,0
P8__P9__path_2,P8,P9,path_2,1,e23,SORT2,P9,3.0,6.0,3.0,2,normal,0
P8__P9__path_3,P8,P9,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__P9__path_3,P8,P9,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P8__P9__path_3,P8,P9,path_3,2,e17,P6,P9,4.0,6.0,2.0,2,normal,0
P8__SORT1__path_1,P8,SORT1,path_1,0,e21,P8,SORT1,0.0,3.0,3.0,2,normal,0
P8__SORT1__path_2,P8,SORT1,path_2,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__SORT1__path_2,P8,SORT1,path_2,1,e20,P7,SORT1,2.0,5.0,3.0,2,normal,0
P8__SORT1__path_3,P8,SORT1,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__SORT1__path_3,P8,SORT1,path_3,1,e13,P5,P4,2.0,4.0,2.0,1,narrow,0
P8__SORT1__path_3,P8,SORT1,path_3,2,e15,P4,P7,4.0,6.0,2.0,2,normal,0
P8__SORT1__path_3,P8,SORT1,path_3,3,e20,P7,SORT1,6.0,9.0,3.0,2,normal,0
P8__SORT2__path_1,P8,SORT2,path_1,0,e22,P8,SORT2,0.0,3.0,3.0,2,normal,0
P8__SORT2__path_2,P8,SORT2,path_2,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__SORT2__path_2,P8,SORT2,path_2,1,e23,P9,SORT2,2.0,5.0,3.0,2,normal,0
P8__SORT2__path_3,P8,SORT2,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__SORT2__path_3,P8,SORT2,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P8__SORT2__path_3,P8,SORT2,path_3,2,e17,P6,P9,4.0,6.0,2.0,2,normal,0
P8__SORT2__path_3,P8,SORT2,path_3,3,e23,P9,SORT2,6.0,9.0,3.0,2,normal,0
P8__OUT1__path_1,P8,OUT1,path_1,0,e21,P8,SORT1,0.0,3.0,3.0,2,normal,0
P8__OUT1__path_1,P8,OUT1,path_1,1,e24,SORT1,OUT1,3.0,5.0,2.0,1,oneway,0
P8__OUT1__path_2,P8,OUT1,path_2,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__OUT1__path_2,P8,OUT1,path_2,1,e20,P7,SORT1,2.0,5.0,3.0,2,normal,0
P8__OUT1__path_2,P8,OUT1,path_2,2,e24,SORT1,OUT1,5.0,7.0,2.0,1,oneway,0
P8__OUT1__path_3,P8,OUT1,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__OUT1__path_3,P8,OUT1,path_3,1,e13,P5,P4,2.0,4.0,2.0,1,narrow,0
P8__OUT1__path_3,P8,OUT1,path_3,2,e15,P4,P7,4.0,6.0,2.0,2,normal,0
P8__OUT1__path_3,P8,OUT1,path_3,3,e20,P7,SORT1,6.0,9.0,3.0,2,normal,0
P8__OUT1__path_3,P8,OUT1,path_3,4,e24,SORT1,OUT1,9.0,11.0,2.0,1,oneway,0
P8__OUT2__path_1,P8,OUT2,path_1,0,e22,P8,SORT2,0.0,3.0,3.0,2,normal,0
P8__OUT2__path_1,P8,OUT2,path_1,1,e25,SORT2,OUT2,3.0,5.0,2.0,1,oneway,0
P8__OUT2__path_2,P8,OUT2,path_2,0,e19,P8,P9,0.0,2.0,2.0,2,normal,0
P8__OUT2__path_2,P8,OUT2,path_2,1,e23,P9,SORT2,2.0,5.0,3.0,2,normal,0
P8__OUT2__path_2,P8,OUT2,path_2,2,e25,SORT2,OUT2,5.0,7.0,2.0,1,oneway,0
P8__OUT2__path_3,P8,OUT2,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__OUT2__path_3,P8,OUT2,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P8__OUT2__path_3,P8,OUT2,path_3,2,e17,P6,P9,4.0,6.0,2.0,2,normal,0
P8__OUT2__path_3,P8,OUT2,path_3,3,e23,P9,SORT2,6.0,9.0,3.0,2,normal,0
P8__OUT2__path_3,P8,OUT2,path_3,4,e25,SORT2,OUT2,9.0,11.0,2.0,1,oneway,0
P8__CHG1__path_1,P8,CHG1,path_1,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__CHG1__path_1,P8,CHG1,path_1,1,e15,P7,P4,2.0,4.0,2.0,2,normal,0
P8__CHG1__path_1,P8,CHG1,path_1,2,e10,P4,P1,4.0,6.0,2.0,1,narrow,0
P8__CHG1__path_1,P8,CHG1,path_1,3,e05,P1,J1,6.0,8.0,2.0,2,normal,0
P8__CHG1__path_1,P8,CHG1,path_1,4,e26,J1,CHG1,8.0,10.0,2.0,1,normal,0
P8__CHG1__path_2,P8,CHG1,path_2,0,e21,P8,SORT1,0.0,3.0,3.0,2,normal,0
P8__CHG1__path_2,P8,CHG1,path_2,1,e20,SORT1,P7,3.0,6.0,3.0,2,normal,0
P8__CHG1__path_2,P8,CHG1,path_2,2,e15,P7,P4,6.0,8.0,2.0,2,normal,0
P8__CHG1__path_2,P8,CHG1,path_2,3,e10,P4,P1,8.0,10.0,2.0,1,narrow,0
P8__CHG1__path_2,P8,CHG1,path_2,4,e05,P1,J1,10.0,12.0,2.0,2,normal,0
P8__CHG1__path_2,P8,CHG1,path_2,5,e26,J1,CHG1,12.0,14.0,2.0,1,normal,0
P8__CHG1__path_3,P8,CHG1,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__CHG1__path_3,P8,CHG1,path_3,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P8__CHG1__path_3,P8,CHG1,path_3,2,e08,P2,P1,4.0,6.0,2.0,2,normal,0
P8__CHG1__path_3,P8,CHG1,path_3,3,e05,P1,J1,6.0,8.0,2.0,2,normal,0
P8__CHG1__path_3,P8,CHG1,path_3,4,e26,J1,CHG1,8.0,10.0,2.0,1,normal,0
P8__CHG1__path_4,P8,CHG1,path_4,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__CHG1__path_4,P8,CHG1,path_4,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P8__CHG1__path_4,P8,CHG1,path_4,2,e06,P2,J2,4.0,6.0,2.0,1,narrow,0
P8__CHG1__path_4,P8,CHG1,path_4,3,e03,J2,J1,6.0,8.0,2.0,2,normal,0
P8__CHG1__path_4,P8,CHG1,path_4,4,e26,J1,CHG1,8.0,10.0,2.0,1,normal,0
P8__CHG2__path_1,P8,CHG2,path_1,0,e18,P8,P7,0.0,2.0,2.0,2,normal,0
P8__CHG2__path_1,P8,CHG2,path_1,1,e27,P7,CHG2,2.0,4.0,2.0,1,normal,0
P8__CHG2__path_2,P8,CHG2,path_2,0,e21,P8,SORT1,0.0,3.0,3.0,2,normal,0
P8__CHG2__path_2,P8,CHG2,path_2,1,e20,SORT1,P7,3.0,6.0,3.0,2,normal,0
P8__CHG2__path_2,P8,CHG2,path_2,2,e27,P7,CHG2,6.0,8.0,2.0,1,normal,0
P8__CHG2__path_3,P8,CHG2,path_3,0,e16,P8,P5,0.0,2.0,2.0,1,dynamic,1
P8__CHG2__path_3,P8,CHG2,path_3,1,e13,P5,P4,2.0,4.0,2.0,1,narrow,0
P8__CHG2__path_3,P8,CHG2,path_3,2,e15,P4,P7,4.0,6.0,2.0,2,normal,0
P8__CHG2__path_3,P8,CHG2,path_3,3,e27,P7,CHG2,6.0,8.0,2.0,1,normal,0
P9__IN1__path_1,P9,IN1,path_1,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__IN1__path_1,P9,IN1,path_1,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__IN1__path_1,P9,IN1,path_1,2,e15,P7,P4,4.0,6.0,2.0,2,normal,0
P9__IN1__path_1,P9,IN1,path_1,3,e10,P4,P1,6.0,8.0,2.0,1,narrow,0
P9__IN1__path_1,P9,IN1,path_1,4,e05,P1,J1,8.0,10.0,2.0,2,normal,0
P9__IN1__path_1,P9,IN1,path_1,5,e01,J1,IN1,10.0,12.0,2.0,2,normal,0
P9__IN1__path_2,P9,IN1,path_2,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__IN1__path_2,P9,IN1,path_2,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__IN1__path_2,P9,IN1,path_2,2,e07,P3,J3,4.0,6.0,2.0,2,normal,0
P9__IN1__path_2,P9,IN1,path_2,3,e04,J3,J2,6.0,8.0,2.0,2,normal,0
P9__IN1__path_2,P9,IN1,path_2,4,e03,J2,J1,8.0,10.0,2.0,2,normal,0
P9__IN1__path_2,P9,IN1,path_2,5,e01,J1,IN1,10.0,12.0,2.0,2,normal,0
P9__IN1__path_3,P9,IN1,path_3,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__IN1__path_3,P9,IN1,path_3,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__IN1__path_3,P9,IN1,path_3,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
P9__IN1__path_3,P9,IN1,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
P9__IN1__path_3,P9,IN1,path_3,4,e05,P1,J1,8.0,10.0,2.0,2,normal,0
P9__IN1__path_3,P9,IN1,path_3,5,e01,J1,IN1,10.0,12.0,2.0,2,normal,0
P9__IN2__path_1,P9,IN2,path_1,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__IN2__path_1,P9,IN2,path_1,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__IN2__path_1,P9,IN2,path_1,2,e07,P3,J3,4.0,6.0,2.0,2,normal,0
P9__IN2__path_1,P9,IN2,path_1,3,e02,J3,IN2,6.0,8.0,2.0,2,normal,0
P9__IN2__path_2,P9,IN2,path_2,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__IN2__path_2,P9,IN2,path_2,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__IN2__path_2,P9,IN2,path_2,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P9__IN2__path_2,P9,IN2,path_2,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
P9__IN2__path_2,P9,IN2,path_2,4,e07,P3,J3,8.0,10.0,2.0,2,normal,0
P9__IN2__path_2,P9,IN2,path_2,5,e02,J3,IN2,10.0,12.0,2.0,2,normal,0
P9__IN2__path_3,P9,IN2,path_3,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__IN2__path_3,P9,IN2,path_3,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__IN2__path_3,P9,IN2,path_3,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
P9__IN2__path_3,P9,IN2,path_3,3,e06,P2,J2,6.0,8.0,2.0,1,narrow,0
P9__IN2__path_3,P9,IN2,path_3,4,e04,J2,J3,8.0,10.0,2.0,2,normal,0
P9__IN2__path_3,P9,IN2,path_3,5,e02,J3,IN2,10.0,12.0,2.0,2,normal,0
P9__P1__path_1,P9,P1,path_1,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P1__path_1,P9,P1,path_1,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__P1__path_1,P9,P1,path_1,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
P9__P1__path_1,P9,P1,path_1,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
P9__P1__path_2,P9,P1,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P1__path_2,P9,P1,path_2,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__P1__path_2,P9,P1,path_2,2,e15,P7,P4,4.0,6.0,2.0,2,normal,0
P9__P1__path_2,P9,P1,path_2,3,e10,P4,P1,6.0,8.0,2.0,1,narrow,0
P9__P1__path_3,P9,P1,path_3,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P1__path_3,P9,P1,path_3,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__P1__path_3,P9,P1,path_3,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P9__P1__path_3,P9,P1,path_3,3,e08,P2,P1,6.0,8.0,2.0,2,normal,0
P9__P2__path_1,P9,P2,path_1,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P2__path_1,P9,P2,path_1,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__P2__path_1,P9,P2,path_1,2,e09,P3,P2,4.0,6.0,2.0,2,normal,0
P9__P2__path_2,P9,P2,path_2,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P2__path_2,P9,P2,path_2,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__P2__path_2,P9,P2,path_2,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P9__P2__path_3,P9,P2,path_3,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P2__path_3,P9,P2,path_3,1,e16,P8,P5,2.0,4.0,2.0,1,dynamic,1
P9__P2__path_3,P9,P2,path_3,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P9__P3__path_1,P9,P3,path_1,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P3__path_1,P9,P3,path_1,1,e12,P6,P3,2.0,4.0,2.0,1,narrow,0
P9__P3__path_2,P9,P3,path_2,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P3__path_2,P9,P3,path_2,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__P3__path_2,P9,P3,path_2,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P9__P3__path_2,P9,P3,path_2,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
P9__P3__path_3,P9,P3,path_3,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P3__path_3,P9,P3,path_3,1,e16,P8,P5,2.0,4.0,2.0,1,dynamic,1
P9__P3__path_3,P9,P3,path_3,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P9__P3__path_3,P9,P3,path_3,3,e09,P2,P3,6.0,8.0,2.0,2,normal,0
P9__P4__path_1,P9,P4,path_1,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P4__path_1,P9,P4,path_1,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__P4__path_1,P9,P4,path_1,2,e15,P7,P4,4.0,6.0,2.0,2,normal,0
P9__P4__path_2,P9,P4,path_2,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P4__path_2,P9,P4,path_2,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__P4__path_2,P9,P4,path_2,2,e13,P5,P4,4.0,6.0,2.0,1,narrow,0
P9__P4__path_3,P9,P4,path_3,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P4__path_3,P9,P4,path_3,1,e21,P8,SORT1,2.0,5.0,3.0,2,normal,0
P9__P4__path_3,P9,P4,path_3,2,e20,SORT1,P7,5.0,8.0,3.0,2,normal,0
P9__P4__path_3,P9,P4,path_3,3,e15,P7,P4,8.0,10.0,2.0,2,normal,0
P9__P5__path_1,P9,P5,path_1,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P5__path_1,P9,P5,path_1,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__P5__path_2,P9,P5,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P5__path_2,P9,P5,path_2,1,e16,P8,P5,2.0,4.0,2.0,1,dynamic,1
P9__P5__path_3,P9,P5,path_3,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P5__path_3,P9,P5,path_3,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__P5__path_3,P9,P5,path_3,2,e15,P7,P4,4.0,6.0,2.0,2,normal,0
P9__P5__path_3,P9,P5,path_3,3,e13,P4,P5,6.0,8.0,2.0,1,narrow,0
P9__P6__path_1,P9,P6,path_1,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P6__path_2,P9,P6,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P6__path_2,P9,P6,path_2,1,e16,P8,P5,2.0,4.0,2.0,1,dynamic,1
P9__P6__path_2,P9,P6,path_2,2,e14,P5,P6,4.0,6.0,2.0,1,narrow,0
P9__P6__path_3,P9,P6,path_3,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P6__path_3,P9,P6,path_3,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__P6__path_3,P9,P6,path_3,2,e15,P7,P4,4.0,6.0,2.0,2,normal,0
P9__P6__path_3,P9,P6,path_3,3,e13,P4,P5,6.0,8.0,2.0,1,narrow,0
P9__P6__path_3,P9,P6,path_3,4,e14,P5,P6,8.0,10.0,2.0,1,narrow,0
P9__P7__path_1,P9,P7,path_1,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P7__path_1,P9,P7,path_1,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__P7__path_2,P9,P7,path_2,0,e23,P9,SORT2,0.0,3.0,3.0,2,normal,0
P9__P7__path_2,P9,P7,path_2,1,e22,SORT2,P8,3.0,6.0,3.0,2,normal,0
P9__P7__path_2,P9,P7,path_2,2,e18,P8,P7,6.0,8.0,2.0,2,normal,0
P9__P7__path_3,P9,P7,path_3,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P7__path_3,P9,P7,path_3,1,e21,P8,SORT1,2.0,5.0,3.0,2,normal,0
P9__P7__path_3,P9,P7,path_3,2,e20,SORT1,P7,5.0,8.0,3.0,2,normal,0
P9__P8__path_1,P9,P8,path_1,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__P8__path_2,P9,P8,path_2,0,e23,P9,SORT2,0.0,3.0,3.0,2,normal,0
P9__P8__path_2,P9,P8,path_2,1,e22,SORT2,P8,3.0,6.0,3.0,2,normal,0
P9__P8__path_3,P9,P8,path_3,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__P8__path_3,P9,P8,path_3,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__P8__path_3,P9,P8,path_3,2,e16,P5,P8,4.0,6.0,2.0,1,dynamic,1
P9__SORT1__path_1,P9,SORT1,path_1,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__SORT1__path_1,P9,SORT1,path_1,1,e21,P8,SORT1,2.0,5.0,3.0,2,normal,0
P9__SORT1__path_2,P9,SORT1,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__SORT1__path_2,P9,SORT1,path_2,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__SORT1__path_2,P9,SORT1,path_2,2,e20,P7,SORT1,4.0,7.0,3.0,2,normal,0
P9__SORT1__path_3,P9,SORT1,path_3,0,e23,P9,SORT2,0.0,3.0,3.0,2,normal,0
P9__SORT1__path_3,P9,SORT1,path_3,1,e22,SORT2,P8,3.0,6.0,3.0,2,normal,0
P9__SORT1__path_3,P9,SORT1,path_3,2,e21,P8,SORT1,6.0,9.0,3.0,2,normal,0
P9__SORT2__path_1,P9,SORT2,path_1,0,e23,P9,SORT2,0.0,3.0,3.0,2,normal,0
P9__SORT2__path_2,P9,SORT2,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__SORT2__path_2,P9,SORT2,path_2,1,e22,P8,SORT2,2.0,5.0,3.0,2,normal,0
P9__SORT2__path_3,P9,SORT2,path_3,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__SORT2__path_3,P9,SORT2,path_3,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__SORT2__path_3,P9,SORT2,path_3,2,e16,P5,P8,4.0,6.0,2.0,1,dynamic,1
P9__SORT2__path_3,P9,SORT2,path_3,3,e22,P8,SORT2,6.0,9.0,3.0,2,normal,0
P9__OUT1__path_1,P9,OUT1,path_1,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__OUT1__path_1,P9,OUT1,path_1,1,e21,P8,SORT1,2.0,5.0,3.0,2,normal,0
P9__OUT1__path_1,P9,OUT1,path_1,2,e24,SORT1,OUT1,5.0,7.0,2.0,1,oneway,0
P9__OUT1__path_2,P9,OUT1,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__OUT1__path_2,P9,OUT1,path_2,1,e18,P8,P7,2.0,4.0,2.0,2,normal,0
P9__OUT1__path_2,P9,OUT1,path_2,2,e20,P7,SORT1,4.0,7.0,3.0,2,normal,0
P9__OUT1__path_2,P9,OUT1,path_2,3,e24,SORT1,OUT1,7.0,9.0,2.0,1,oneway,0
P9__OUT1__path_3,P9,OUT1,path_3,0,e23,P9,SORT2,0.0,3.0,3.0,2,normal,0
P9__OUT1__path_3,P9,OUT1,path_3,1,e22,SORT2,P8,3.0,6.0,3.0,2,normal,0
P9__OUT1__path_3,P9,OUT1,path_3,2,e21,P8,SORT1,6.0,9.0,3.0,2,normal,0
P9__OUT1__path_3,P9,OUT1,path_3,3,e24,SORT1,OUT1,9.0,11.0,2.0,1,oneway,0
P9__OUT2__path_1,P9,OUT2,path_1,0,e23,P9,SORT2,0.0,3.0,3.0,2,normal,0
P9__OUT2__path_1,P9,OUT2,path_1,1,e25,SORT2,OUT2,3.0,5.0,2.0,1,oneway,0
P9__OUT2__path_2,P9,OUT2,path_2,0,e19,P9,P8,0.0,2.0,2.0,2,normal,0
P9__OUT2__path_2,P9,OUT2,path_2,1,e22,P8,SORT2,2.0,5.0,3.0,2,normal,0
P9__OUT2__path_2,P9,OUT2,path_2,2,e25,SORT2,OUT2,5.0,7.0,2.0,1,oneway,0
P9__OUT2__path_3,P9,OUT2,path_3,0,e17,P9,P6,0.0,2.0,2.0,2,normal,0
P9__OUT2__path_3,P9,OUT2,path_3,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P9__OUT2__path_3,P9,OUT2,path_3,2,e16,P5,P8,4.0,6.0,2.0,1,dynamic,1
P9__OUT2__path_3,P9,OUT2,path_3,3,e22,P8,SORT2,6.0,9.0,3.0,2,normal,0
